,Unnamed: 0,Title,Subtitle,Image,Author,Publication,Year,Month,Day,Reading_Time,Claps,url,Author_url,Tag_artificial-intelligence,Tag_data-analytics,Tag_data-engineering,Tag_data-science,Tag_deep-learning,Tag_machine-learning,Tag_nlp,Tag_python,Tag_r,Tag_reinforcement-learning,Tag_statistics,Category
94475,94475,What is AI,4. Curiosities,0,H l ne Guillaume,,2017,6,28,0,1.0,https://medium.com/@helenka/what-is-ai-f00a5b1bbfc9,https://medium.com/@helenka,0,0,0,0,0,0,0,0,0,1,0,Tag_reinforcement-learning
94586,94586,Evaluate Deep Q-Learning for Sequential Targeted Marketing with 10-fold Cross Validation,,1,Jian Wu,,2019,3,30,1,0.0,https://medium.com/@hellojianwu/evaluate-deep-q-learning-for-sequential-targeted-marketing-with-10-fold-cross-validation-5ba4ab6fff15,https://medium.com/@hellojianwu,0,0,0,0,0,0,0,0,0,1,0,Tag_reinforcement-learning
94665,94665,Learn how the machine learns,"Have you heard of JARVIS from marvels movies , yes I am talking about the super intelligent computer of Tony Stark. You know how he works ? I can not say how he works but we can find out what is the present way to",0,Learner,,2018,6,6,2,0.0,https://medium.com/@hemantkhorwal19/learn-how-the-machine-learns-a0f3263a6e1e,https://medium.com/@hemantkhorwal19,0,0,0,0,0,0,0,0,0,1,0,Tag_reinforcement-learning
94799,94799,Reinforcement Learning using Asynchronous Advantage Actor Critic,"In my research, I stumbled upon an effective learning method called Asynchronous Advantage Actor Critic (A3C) published by DeepMind. This algorithm beats the famous DQN by quite a margin and also seems to yield more",0,Henry Mao,,2017,1,30,4,131.0,https://medium.com/@henrymao/reinforcement-learning-using-asynchronous-advantage-actor-critic-704147f91686,https://medium.com/@henrymao,0,0,0,0,0,0,0,0,0,1,0,Tag_reinforcement-learning
95190,95190,"The AI Revolution: The Good, The Bad and The Ugly",,1,Himmet Kaplan,,2018,10,3,7,0.0,https://medium.com/@himmet.solutions/the-ai-revolution-the-good-the-bad-and-the-ugly-939b506253a3,https://medium.com/@himmet.solutions,0,0,0,0,0,0,0,0,0,1,0,Tag_reinforcement-learning
95388,95388,A direction for Multi-Agent AI-Collaboration,After having a good read on this article here,1,Stephen Tan,,2020,8,10,9,1.0,https://medium.com/@hktanstep/a-direction-for-multi-agent-ai-collaboration-17d944a3ba2d,https://medium.com/@hktanstep,0,0,0,0,0,0,0,0,0,1,0,Tag_reinforcement-learning
95517,95517,Off-Policy Q-learning in OpenAI Universe: Part 2Train Your Own Reward Function,Introduction:,1,Florian Hoidn,,2017,12,10,11,8.0,https://medium.com/@hoidnflo/off-policy-q-learning-in-openai-universe-part-2-train-your-own-reward-function-98fc9151be78,https://medium.com/@hoidnflo,0,0,0,0,0,0,0,0,0,1,0,Tag_reinforcement-learning
95559,95559,UdacityMachine Learning(3)Reinforcement Learning,,1,Holf Yuen,,2018,2,8,6,3.0,https://medium.com/@holfyuen/%E5%AD%B8%E8%A1%93%E9%81%8A%E8%A8%98-machine-learning-nanodegree-programme-at-udacity-3-35b837b5e234,https://medium.com/@holfyuen,0,0,0,0,0,0,0,0,0,1,0,Tag_reinforcement-learning
95719,95719,Create a Pandemic Simulation with Unity,Motivation,1,Ege Ho g ng r,,2020,7,4,4,2.0,https://medium.com/@hosgungor/create-a-pandemic-simulation-with-unity-8eb37ca816f1,https://medium.com/@hosgungor,0,0,0,0,0,0,0,0,0,1,0,Tag_reinforcement-learning
95720,95720,Deep learning: Reinforcement learning for self-driving cars,,1,Songyan Ho,,2018,4,16,5,37.0,https://medium.com/@hosongyan/deep-learning-reinforcement-learning-for-self-driving-cars-6275b43a0d54,https://medium.com/@hosongyan,0,0,0,0,0,0,0,0,0,1,0,Tag_reinforcement-learning
95754,95754, (Finite Markov Decision Processes),,0,Hou Yi-tong,,2019,1,27,1,2.0,https://medium.com/@houyitong/%E7%AC%AC%E4%B8%89%E7%AB%A0%E7%B0%A1%E4%BB%8B-%E6%9C%89%E9%99%90%E9%A6%AC%E5%8F%AF%E5%A4%AB-finite-markov-decision-processes-389275e431de,https://medium.com/@houyitong,0,0,0,0,0,0,0,0,0,1,0,Tag_reinforcement-learning
95755,95755,2.6 (Upper-Condence-Bound Action Selection),,1,Hou Yi-tong,,2019,1,21,2,2.0,https://medium.com/@houyitong/2-6-%E4%BF%A1%E8%B3%B4%E4%B8%8A%E7%95%8C%E5%8B%95%E4%BD%9C%E9%81%B8%E6%93%87-upper-con%EF%AC%81dence-bound-action-selection-c5f0343be120,https://medium.com/@houyitong,0,0,0,0,0,0,0,0,0,1,0,Tag_reinforcement-learning
95756,95756,2.7 (Gradient Bandits algorithm proof),!,1,Hou Yi-tong,,2019,1,24,3,52.0,https://medium.com/@houyitong/2-7-%E6%BC%94%E7%AE%97%E6%B3%95%E8%AD%89%E6%98%8E-gradient-bandits-algorithm-proof-a5b03b28282f,https://medium.com/@houyitong,0,0,0,0,0,0,0,0,0,1,0,Tag_reinforcement-learning
95757,95757,2.7 Gradient Bandits(),,1,Hou Yi-tong,,2019,1,23,3,2.0,https://medium.com/@houyitong/2-7-gradient-bandits-%E6%A2%AF%E5%BA%A6%E8%B3%AD%E5%8D%9A%E6%A9%9F-aa8d240de7b1,https://medium.com/@houyitong,0,0,0,0,0,0,0,0,0,1,0,Tag_reinforcement-learning
95758,95758,2.8 (Associative Search (Contextual Bandits)),,0,Hou Yi-tong,,2019,1,25,2,2.0,https://medium.com/@houyitong/2-8-%E9%97%9C%E8%81%AF%E6%90%9C%E7%B4%A2-associative-search-contextual-bandits-75dd8b4a4424,https://medium.com/@houyitong,0,0,0,0,0,0,0,0,0,1,0,Tag_reinforcement-learning
95759,95759,3.1.1-  (The AgentEnvironment Interface),,1,Hou Yi-tong,,2019,1,29,2,1.0,https://medium.com/@houyitong/3-1-1%E4%BB%A3%E7%90%86-%E7%92%B0%E5%A2%83-%E6%8E%A5%E5%8F%A3-the-agent-environment-interface-4e0faf778fee,https://medium.com/@houyitong,0,0,0,0,0,0,0,0,0,1,0,Tag_reinforcement-learning
95760,95760,3.1.2-(The AgentEnvironment Interface),,0,Hou Yi-tong,,2019,1,30,4,1.0,https://medium.com/@houyitong/3-1-2%E4%BB%A3%E7%90%86-%E7%92%B0%E5%A2%83%E6%8E%A5%E5%8F%A3-the-agent-environment-interface-402d27eada9d,https://medium.com/@houyitong,0,0,0,0,0,0,0,0,0,1,0,Tag_reinforcement-learning
95761,95761,3.1.3-(The AgentEnvironment Interface),,0,Hou Yi-tong,,2019,1,31,3,3.0,https://medium.com/@houyitong/3-1-3%E4%BB%A3%E7%90%86-%E7%92%B0%E5%A2%83%E6%8E%A5%E5%8F%A3-the-agent-environment-interface-e5f849e19128,https://medium.com/@houyitong,0,0,0,0,0,0,0,0,0,1,0,Tag_reinforcement-learning
95762,95762,3.2.1(Goals and Rewards_,,0,Hou Yi-tong,,2019,2,1,3,6.0,https://medium.com/@houyitong/3-2-1%E7%9B%AE%E6%A8%99%E8%88%87%E7%8D%8E%E5%8B%B5-goals-and-rewards-a4c47e8e2adf,https://medium.com/@houyitong,0,0,0,0,0,0,0,0,0,1,0,Tag_reinforcement-learning
95763,95763,3.2.2(Goals and Rewards),?,0,Hou Yi-tong,,2019,2,2,2,2.0,https://medium.com/@houyitong/3-2-2%E7%9B%AE%E6%A8%99%E8%88%87%E7%8D%8E%E5%8B%B5-goals-and-rewards-97127b808466,https://medium.com/@houyitong,0,0,0,0,0,0,0,0,0,1,0,Tag_reinforcement-learning
95764,95764,3.3.1( Returns),3.33.3.13.3.2,0,Hou Yi-tong,,2019,2,2,2,1.0,https://medium.com/@houyitong/3-3-1%E5%9B%9E%E5%A0%B1-returns-b55949938599,https://medium.com/@houyitong,0,0,0,0,0,0,0,0,0,1,0,Tag_reinforcement-learning
95765,95765,3.3.2( Returns),,0,Hou Yi-tong,,2019,2,3,2,0.0,https://medium.com/@houyitong/3-3-2%E5%9B%9E%E5%A0%B1-returns-87fba04c3da5,https://medium.com/@houyitong,0,0,0,0,0,0,0,0,0,1,0,Tag_reinforcement-learning
95766,95766,3.3.3( Returns),,1,Hou Yi-tong,,2019,2,4,2,1.0,https://medium.com/@houyitong/3-3-3%E5%9B%9E%E5%A0%B1-returns-8978b438f3cc,https://medium.com/@houyitong,0,0,0,0,0,0,0,0,0,1,0,Tag_reinforcement-learning
95767,95767,3.4 (Unied Notation for Episodic and Continuing Tasks),,0,Hou Yi-tong,,2019,2,11,3,1.0,https://medium.com/@houyitong/3-4-%E5%88%86%E7%AF%80%E5%BC%8F%E4%BB%BB%E5%8B%99%E8%88%87%E9%80%A3%E7%BA%8C%E5%BC%8F%E4%BB%BB%E5%8B%99%E7%B5%B1%E4%B8%80%E8%A1%A8%E7%A4%BA%E6%B3%95-uni%EF%AC%81ed-notation-for-episodic-and-continuing-tasks-5d1a35143b33,https://medium.com/@houyitong,0,0,0,0,0,0,0,0,0,1,0,Tag_reinforcement-learning
95768,95768,3.5.1 (The Markov Property),,0,Hou Yi-tong,,2019,2,13,3,0.0,https://medium.com/@houyitong/3-5-1-%E9%A6%AC%E5%8F%AF%E5%A4%AB%E6%80%A7%E8%B3%AA-the-markov-property-c5a533a7a53a,https://medium.com/@houyitong,0,0,0,0,0,0,0,0,0,1,0,Tag_reinforcement-learning
95769,95769,3.5.2 (The Markov Property),,0,Hou Yi-tong,,2019,3,22,3,0.0,https://medium.com/@houyitong/3-5-2-%E9%A6%AC%E5%8F%AF%E5%A4%AB%E6%80%A7%E8%B3%AA-the-markov-property-e644ab24dafd,https://medium.com/@houyitong,0,0,0,0,0,0,0,0,0,1,0,Tag_reinforcement-learning
95947,95947,Course Review : Fundamentals of Reinforcement Learning [Coursera],,1,Harshit Sharma,,2019,9,20,4,2.0,https://medium.com/@hrsht.sarma/course-review-fundamentals-of-reinforcement-learning-coursera-594aac05d1d4,https://medium.com/@hrsht.sarma,0,0,0,0,0,0,0,0,0,1,0,Tag_reinforcement-learning
96184,96184,Using reinforcement-learning and q-learning to play snake,,1,Hugo Sj berg,,2018,5,31,7,107.0,https://medium.com/@hugo.sjoberg88/using-reinforcement-learning-and-q-learning-to-play-snake-28423dd49e9b,https://medium.com/@hugo.sjoberg88,0,0,0,0,0,0,0,0,0,1,0,Tag_reinforcement-learning
97209,97209,A brief motivation on reinforcement learningpart I,,1,Icarus Gupta,,2020,2,11,3,0.0,https://medium.com/@icarusgupta/a-brief-motivation-on-reinforcement-learning-part-i-b315d401b60d,https://medium.com/@icarusgupta,0,0,0,0,0,0,0,0,0,1,0,Tag_reinforcement-learning
98772,98772,Cognitive Mapping and Planning in DeepMind Lab,Adaptation of S. Guptas 2017 paper to Googles,1,Il Jae Lee,,2018,4,15,7,4.0,https://medium.com/@iljae/cognitive-mapping-and-planning-in-deepmind-lab-7f1c2d37fede,https://medium.com/@iljae,0,0,0,0,0,0,0,0,0,1,0,Tag_reinforcement-learning
99094,99094,"Get the most of the Practical reinforcement learning, Coursera. Part 1: Introduction to RL",,1,Imen Ben Amor,,2020,4,24,11,3.0,https://medium.com/@imen.benamor/get-the-most-of-the-practical-reinforcement-learning-coursera-part-1-introduction-to-rl-895be5cdff87,https://medium.com/@imen.benamor,0,0,0,0,0,0,0,0,0,1,0,Tag_reinforcement-learning
100489,100489,Our AI-powered drug discovery research regarding anti-viral drugs towards the fight against COVID-19,"With immense pleasure, I would like to inform you that my team at Pucho has",0,Vikram Jha,,2020,5,12,1,2.0,https://medium.com/@invinciblejha/our-ai-powered-drug-discovery-research-regarding-anti-viral-drugs-towards-the-fight-against-fb4e1d2f2fe6,https://medium.com/@invinciblejha,0,0,0,0,0,0,0,0,0,1,0,Tag_reinforcement-learning
100674,100674,Reinforcement Learning in layman terms.,(Contains Awesome graphical images).,0,Paarvendhan,,2018,1,28,4,120.0,https://medium.com/@ipaar3/saturnmind-94586f0d0158,https://medium.com/@ipaar3,0,0,0,0,0,0,0,0,0,1,0,Tag_reinforcement-learning
100750,100750,Explore to Exploit,May your choices reflect your hopes and not your fears -,1,Rahul Kharat,,2019,1,12,3,41.0,https://medium.com/@irahulkharat/explore-to-exploit-fc237b714588,https://medium.com/@irahulkharat,0,0,0,0,0,0,0,0,0,1,0,Tag_reinforcement-learning
100756,100756,Parenting a Child Vs Parenting a Machine: Whats more challenging?,,1,Rahul Kharat,,2019,12,8,2,31.0,https://medium.com/@irahulkharat/parenting-a-child-vs-parenting-a-machine-whats-more-challenging-5e4cf4ceaf22,https://medium.com/@irahulkharat,0,0,0,0,0,0,0,0,0,1,0,Tag_reinforcement-learning
100757,100757,Reinforcement Learning,"Today, we will talk about the lessons we learn during our personal and professional journey, which helps us to make decisionsgood or bad, for which we are rewarded or penalised,",0,Rahul Kharat,,2018,9,16,2,11.0,https://medium.com/@irahulkharat/reinforcement-learning-24e1b463d4ab,https://medium.com/@irahulkharat,0,0,0,0,0,0,0,0,0,1,0,Tag_reinforcement-learning
100961,100961,Implementacin de una DQNAmbiente: Atari Breakout,La ejecucin de este proyecto tiene como objetivo,1,Isabella Sansonetti,,2020,7,20,5,0.0,https://medium.com/@isasansonetti01/implementaci%C3%B3n-de-una-dqn-ambiente-atari-breakout-2dc9ed871f40,https://medium.com/@isasansonetti01,0,0,0,0,0,0,0,0,0,1,0,Tag_reinforcement-learning
101278,101278,Step up into Artificial Intelligence and Reinforcement Learning : Solving the Multi-Armed Bandit,,1,Isuru Alagiyawanna,,2019,11,17,10,140.0,https://medium.com/@isurualagiyawanna/step-up-into-artificial-intelligence-and-reinforcement-learning-solving-the-multi-armed-bandit-d82b8b28544a,https://medium.com/@isurualagiyawanna,0,0,0,0,0,0,0,0,0,1,0,Tag_reinforcement-learning
101297,101297,  ,"  ,     ,  ,   ",1,It Just Lives,,2018,5,29,2,50.0,https://medium.com/@it.just.lives/%D0%B6%D0%B8%D0%B7%D0%BD%D1%8C-%D0%B2-%D0%BF%D1%80%D0%BE%D1%88%D0%BB%D0%BE%D0%BC-1073440e7609,https://medium.com/@it.just.lives,0,0,0,0,0,0,0,0,0,1,0,Tag_reinforcement-learning
101298,101298,   ,"!   ,   It Just Lives.    ,    ",1,It Just Lives,,2018,6,20,3,18.0,https://medium.com/@it.just.lives/%D1%84%D0%BE%D0%BA%D1%83%D1%81-%D0%B2%D0%BD%D0%B8%D0%BC%D0%B0%D0%BD%D0%B8%D1%8F-%D0%B8-%D0%BE%D0%B1%D1%83%D1%87%D0%B5%D0%BD%D0%B8%D0%B5-a1cd7a1de97f,https://medium.com/@it.just.lives,0,0,0,0,0,0,0,0,0,1,0,Tag_reinforcement-learning
101343,101343,LearnSnake: Teaching an AI to play Snake using Reinforcement Learning (Q-Learning),,1,Italo Lelis,,2018,6,7,5,3.0,https://medium.com/@italohdc/learnsnake-teaching-an-ai-to-play-snake-using-reinforcement-learning-q-learning-b63ac23dfdd1,https://medium.com/@italohdc,0,0,0,0,0,0,0,0,0,1,0,Tag_reinforcement-learning
101677,101677,Stanford AI Salon on Deep Reinforcement Learning for Real World Systems,,1,Ivan Zhou,,2018,11,16,3,6.0,https://medium.com/@ivanthinks/stanford-ai-salon-on-deep-reinforcement-learning-for-real-world-systems-825df9bd99a4,https://medium.com/@ivanthinks,0,0,0,0,0,0,0,0,0,1,0,Tag_reinforcement-learning
102380,102380,Reinforcement Learning Part 1: Setup,Everything you need to know to start RL,1,Pavankumar Vemuri,,2020,7,29,4,2.0,https://medium.com/@jadp.pk/reinforcement-learning-part-1-setup-4a0e7667ee10,https://medium.com/@jadp.pk,0,0,0,0,0,0,0,0,0,1,0,Tag_reinforcement-learning
102692,102692,The Algorithm Behind the Curtain: Reinforcement Learning Concepts (2 of 4),"Reinforcement Learning (RL) is at the heart of DeepMinds Go playing machine. In the second article in this series, well explain",0,Jake Bennett,,2016,5,31,12,0.0,https://medium.com/@jakebenn/the-algorithm-behind-the-curtain-reinforcement-learning-concepts-2-of-4-41c2480adf9b,https://medium.com/@jakebenn,0,0,0,0,0,0,0,0,0,1,0,Tag_reinforcement-learning
102756,102756,Make better recommendations with Reinforcement Learning and Azure Personalizer API,,1,Jake Wang,,2019,8,26,4,1.0,https://medium.com/@jakewa/make-better-recommendations-with-reinforcement-learning-and-azure-personalizer-api-65e18196f8ef,https://medium.com/@jakewa,0,0,0,0,0,0,0,0,0,1,0,Tag_reinforcement-learning
102861,102861,Playing DOOM with Deep Reinforcement Learning,Deep reinforcement learning is at the forefront of AI. In combining recent,1,James Liang,,2018,10,20,5,220.0,https://medium.com/@james.liangyy/playing-doom-with-deep-reinforcement-learning-e55ce84e2930,https://medium.com/@james.liangyy,0,0,0,0,0,0,0,0,0,1,0,Tag_reinforcement-learning
102867,102867,2 Things You Need to Know about Reinforcement LearningComputational Efficiency and Sample Efficiency,,1,James Montantes,,2020,3,27,12,1.0,https://medium.com/@james.montantes.exxact/2-things-you-need-to-know-about-reinforcement-learning-computational-efficiency-and-sample-23b34924f752,https://medium.com/@james.montantes.exxact,0,0,0,0,0,0,0,0,0,1,0,Tag_reinforcement-learning
103475,103475,Reinforcement Learning to survive in a hostile environment,Reinforcement Learning (RL) has had,1,Jannik Z rn,,2018,11,24,9,209.0,https://medium.com/@jannik.zuern/reinforcement-learning-to-survive-in-a-hostile-environment-3658624a5d83,https://medium.com/@jannik.zuern,0,0,0,0,0,0,0,0,0,1,0,Tag_reinforcement-learning
103637,103637,"NavigationUdacity`s Deep Reinforcement Learning, Project1",Train an agent to navigate (and collect,1,Jasdeep Sidhu,,2019,9,19,5,0.0,https://medium.com/@jasdeepsidhu13/navigation-udacity-s-deep-reinforcement-learning-project1-80caa2418ed7,https://medium.com/@jasdeepsidhu13,0,0,0,0,0,0,0,0,0,1,0,Tag_reinforcement-learning
103638,103638,Project 2Continuous Control of Udacity`s Deep Reinforcement Learning Nanodegree,,1,Jasdeep Sidhu,,2019,9,27,6,1.0,https://medium.com/@jasdeepsidhu13/project-2-continuous-control-of-udacity-s-deep-reinforcement-learning-c16fef28f24e,https://medium.com/@jasdeepsidhu13,0,0,0,0,0,0,0,0,0,1,0,Tag_reinforcement-learning
103639,103639,Project 3: Training two deep-RL agents to play Tennis,This article is my report on the work done as,1,Jasdeep Sidhu,,2019,9,29,7,1.0,https://medium.com/@jasdeepsidhu13/project-3-training-two-deep-rl-agents-to-play-tennis-4e11b219ae0b,https://medium.com/@jasdeepsidhu13,0,0,0,0,0,0,0,0,0,1,0,Tag_reinforcement-learning
103775,103775,RL Basics: Policy Gradient and Q-Learning,This article talks about the basic concept of reinforcement learning(RL). And explains,1,Jason Huang,,2018,6,18,6,0.0,https://medium.com/@jasonhuang432/rl-basics-policy-gradient-and-q-learning-fa4b3f7f2537,https://medium.com/@jasonhuang432,0,0,0,0,0,0,0,0,0,1,0,Tag_reinforcement-learning
104103,104103,The Artificial Neural Networks Handbook: Part 3,,1,Jayesh Bapu Ahire,,2018,11,9,11,1.0,https://medium.com/@jayeshbahire/artificial-neural-networks-handbook-part-3-d18e83e8d44e,https://medium.com/@jayeshbahire,0,0,0,0,0,0,0,0,0,1,0,Tag_reinforcement-learning
104116,104116,The Artificial Neural Networks Handbook: Part 4,,1,Jayesh Bapu Ahire,,2018,11,11,8,92.0,https://medium.com/@jayeshbahire/the-artificial-neural-networks-handbook-part-4-d2087d1f583e,https://medium.com/@jayeshbahire,0,0,0,0,0,0,0,0,0,1,0,Tag_reinforcement-learning
104700,104700,Lojas de Calados e Reinforcement learning,Essa semana li esse artigo do Blog Next da Microsoft compartilhado pelo Fbio Scopeta Rodrigues: https://blogs.microsoft.com/next/2017/06/14/divide-conquer-microsoft-researchers-used-ai-master-ms-pac-man/,0,Jeff Prestes,,2017,6,17,2,0.0,https://medium.com/@jeffprestes/lojas-de-cal%C3%A7ados-e-reinforcement-learning-cf598ce5f1c7,https://medium.com/@jeffprestes,0,0,0,0,0,0,0,0,0,1,0,Tag_reinforcement-learning
104804,104804,Towards Autonomous MR imaging using world models,,1,Jehill Parikh,,2020,8,27,6,2.0,https://medium.com/@jehillparikh/towards-autonomous-mr-imaging-using-world-models-accacce00b5a,https://medium.com/@jehillparikh,0,0,0,0,0,0,0,0,0,1,0,Tag_reinforcement-learning
105122,105122,A Survey of Reinforcement Learning Techniques for 2D and 3D Bipedal Locomotion,A journey of a single,1,Jerry Zhang,,2019,12,17,20,1.0,https://medium.com/@jer_zhang/a-survey-of-reinforcement-learning-techniques-for-2d-and-3d-bipedal-locomotion-2f82f455396a,https://medium.com/@jer_zhang,0,0,0,0,0,0,0,0,0,1,0,Tag_reinforcement-learning
105188,105188,Deep Reinforcement Learning for Self-Driving CarsAn intro,This article is one of the daily emails I send to the,1,Jeremy Cohen,,2019,12,16,5,74.0,https://medium.com/@jeremyscohen/deep-reinforcement-learning-for-self-driving-cars-an-intro-4c8c08e6d06b,https://medium.com/@jeremyscohen,0,0,0,0,0,0,0,0,0,1,0,Tag_reinforcement-learning
105215,105215,"How anyone (yes, you too) can train their Robot",,1,Jernej Adamic,,2019,12,15,4,7.0,https://medium.com/@jernejadamic/how-anyone-yes-you-too-can-train-their-robot-528e16acc148,https://medium.com/@jernejadamic,0,0,0,0,0,0,0,0,0,1,0,Tag_reinforcement-learning
105466,105466,Sairen: RL env   ,"       openAI gymSairen.  ,     RL  .   backtesting ,      ,        .",0,Alexander Lifanov,,2018,5,3,1,1.0,https://medium.com/@jetbootsmaker/sairen-rl-env-%D0%B4%D0%BB%D1%8F-%D1%80%D1%8B%D0%BD%D0%BA%D0%B0-%D0%B0%D0%BA%D1%86%D0%B8%D0%B9-bdc50d36d60e,https://medium.com/@jetbootsmaker,0,0,0,0,0,0,0,0,0,1,0,Tag_reinforcement-learning
105615,105615,A brief introduction to Reinforcement Learning and the n-armed bandit problem,,1,Shubham Jha,,2017,1,30,5,69.0,https://medium.com/@jha1shubham/a-brief-introduction-to-reinforcement-learning-and-the-n-armed-bandit-problem-ad86f0e1fb44,https://medium.com/@jha1shubham,0,0,0,0,0,0,0,0,0,1,0,Tag_reinforcement-learning
