,Unnamed: 0,Title,Subtitle,Image,Author,Publication,Year,Month,Day,Reading_Time,Claps,url,Author_url,Tag_artificial-intelligence,Tag_data-analytics,Tag_data-engineering,Tag_data-science,Tag_deep-learning,Tag_machine-learning,Tag_nlp,Tag_python,Tag_r,Tag_reinforcement-learning,Tag_statistics,Category
43271,43271,To Big or Not To Big Data,Big Data today is not as sexy as it was. Now that the hype is gone  what Big Data actually is and what it isnt,1,Adrian Bona,,2017,6,13,2,0.0,https://medium.com/@adrianulbona/to-big-or-not-to-big-data-2021513fec88,https://medium.com/@adrianulbona,0,0,0,0,1,0,0,0,0,0,0,Tag_deep-learning
43345,43345,My Story: Secure and Private AI Scholarship   Challenge from Facebook,"On May 31, 2019",1,Sourav Das,,2019,8,30,3,1.0,https://medium.com/@adventuroussrv/my-story-secure-and-private-ai-scholarship-challenge-from-facebook-9b1dc7bf0aa9,https://medium.com/@adventuroussrv,0,0,0,0,1,0,0,0,0,0,0,Tag_deep-learning
43392,43392,Derive the gradients of y_hat w.r.t the inputs to an one-hidden-layer neural network,,1,Aerin Kim,,2017,8,21,1,42.0,https://medium.com/@aerinykim/derive-the-gradients-w-r-t-the-inputs-to-an-one-hidden-layer-neural-network-fb24ed1ed05f,https://medium.com/@aerinykim,0,0,0,0,1,0,0,0,0,0,0,Tag_deep-learning
43396,43396,[Tensorflow 101] What does it mean to reduce axis?,"i.e. reduce_sum, reduce_max, reduce_mean, etc.",0,Aerin Kim,,2018,9,5,3,231.0,https://medium.com/@aerinykim/tensorflow-101-what-does-it-mean-to-reduce-axis-9f39e5c6dea2,https://medium.com/@aerinykim,0,0,0,0,1,0,0,0,0,0,0,Tag_deep-learning
43411,43411,AI : Comment monter en puissance ? Robotiser le tagging des objets dans les images fixes,,1,Aur lien Escartin,,2017,12,17,3,1.0,https://medium.com/@aescart1/ai-comment-monter-en-puissance-robotiser-le-tagging-des-objets-dans-les-images-fixes-1339056062fa,https://medium.com/@aescart1,0,0,0,0,1,0,0,0,0,0,0,Tag_deep-learning
43412,43412,AI : Computer Vision: dtection dobjet avec Tensorflow,"Cette seconde partie sera plus oriente technique et sadresse  toutes personnes souhaitant faire un POC autour de la computer vision, du CTO  ltudiant en TI. Idalement il faut connatre Python mais une bonne exprience dun",0,Aur lien Escartin,,2017,12,4,1,71.0,https://medium.com/@aescart1/la-computer-vision-d%C3%A9tection-dobjet-avec-tensorflow-5ee819d74f61,https://medium.com/@aescart1,0,0,0,0,1,0,0,0,0,0,0,Tag_deep-learning
43413,43413,AI : La Computer Vision touche tous les domaines de lentreprise,,1,Aur lien Escartin,,2017,12,2,5,52.0,https://medium.com/@aescart1/la-computer-vision-touche-tous-les-domaines-de-lentreprise-partie-1-13d14464a30b,https://medium.com/@aescart1,0,0,0,0,1,0,0,0,0,0,0,Tag_deep-learning
43505,43505,How to Train a Model with MNIST dataset,I will try to explain what MNIST dataset is and then train a,1,Abdullah Furkanzbek,,2019,1,28,5,7.0,https://medium.com/@afozbek_/how-to-train-a-model-with-mnist-dataset-d79f8123ba84,https://medium.com/@afozbek_,0,0,0,0,1,0,0,0,0,0,0,Tag_deep-learning
43518,43518,The Era of Artificial intelligence!!,"In recent years a trending and emerging technology are revolutionizing the world in various sectors including healthcare, agriculture, transport, and the education sectors just to mention. It is Artificial intelligence or commonly known as AI.",0,Africa Data School,,2020,5,23,5,0.0,https://medium.com/@africadataschool/the-era-of-artificial-intelligence-c34a704d5ff8,https://medium.com/@africadataschool,0,0,0,0,1,0,0,0,0,0,0,Tag_deep-learning
43522,43522,What is Artificial intelligence?,,1,Africa Data School,,2020,8,6,6,0.0,https://medium.com/@africadataschool/what-is-artificial-intelligence-296ecdb7633e,https://medium.com/@africadataschool,0,0,0,0,1,0,0,0,0,0,0,Tag_deep-learning
43529,43529,African Ai,I am devoting this blog to all things related to Africas contribution towards the advancement of Ai. Ai meaning Artificial Intelligence.,1,Yusuf Baker,,2016,3,18,0,0.0,https://medium.com/@africanAI/african-ai-2d455f21fa8c,https://medium.com/@africanAI,0,0,0,0,1,0,0,0,0,0,0,Tag_deep-learning
43555,43555,HURRICANE FREQUENCY PREDICTION USING DEEP LEARNING,OVERVIEW,1,AfroAI,,2020,8,22,2,0.0,https://medium.com/@afroai/hurricane-frequency-prediction-using-deep-learning-3a3b42e32957,https://medium.com/@afroai,0,0,0,0,1,0,0,0,0,0,0,Tag_deep-learning
43577,43577,Docker on Deep Learning primer, Docker,1,C.M. Yang,,2018,9,5,5,50.0,https://medium.com/@afun/docker-on-deep-learning-primer-48a50812a849,https://medium.com/@afun,0,0,0,0,1,0,0,0,0,0,0,Tag_deep-learning
43630,43630,RNN ,,0,Naomichi Agata,,2018,2,1,6,1.0,https://medium.com/@agatan/rnn-%E3%82%92%E4%BD%BF%E3%81%A3%E3%81%9F%E3%83%A2%E3%83%87%E3%83%AB%E3%81%AE%E5%AE%9F%E8%A3%85%E6%96%B9%E6%B3%95-a4b9c1c6a56e,https://medium.com/@agatan,0,0,0,0,1,0,0,0,0,0,0,Tag_deep-learning
43775,43775,Backpropagation,"Backpropagation is one the fundamental algorithms in deep learning. In this blog post, I am trying to explore backpropagation the way my IIT-JEE maths teacher would do. First, we would list few basics results then derive some handy rules and finally analyze some common graphs. I strongly recommend",0,Amey Agrawal,,2018,1,4,1,0.0,https://medium.com/@agrawalamey12/backpropagation-12abdefe0410,https://medium.com/@agrawalamey12,0,0,0,0,1,0,0,0,0,0,0,Tag_deep-learning
43776,43776,Backpropagation,"Backpropagation is one the fundamental algorithms in deep learning. In this blog post, I am trying to explore backpropagation the way my IIT-JEE maths teacher would do. First, we would list few basics results then derive some handy rules and finally analyze some common graphs. I strongly recommend",0,Amey Agrawal,,2018,1,4,1,0.0,https://medium.com/@agrawalamey12/backpropagation-5b5740f8462d,https://medium.com/@agrawalamey12,0,0,0,0,1,0,0,0,0,0,0,Tag_deep-learning
43777,43777,Backpropagation,"Backpropagation is one the fundamental algorithms in deep learning. In this blog post, I am trying to explore backpropagation the way my IIT-JEE maths teacher would do. First, we would list few basics results then derive some handy rules and finally analyze some common graphs. I strongly recommend",0,Amey Agrawal,,2018,1,4,1,0.0,https://medium.com/@agrawalamey12/backpropagation-da3fc5e0a412,https://medium.com/@agrawalamey12,0,0,0,0,1,0,0,0,0,0,0,Tag_deep-learning
43810,43810,,This published story is for you guys who assume deep learning and superman are alike until you said Ive built great,1,Agus Prayudi,,2020,5,4,3,0.0,https://medium.com/@aguspray001/deep-learning-maniac-ef58a1af6dd,https://medium.com/@aguspray001,0,0,0,0,1,0,0,0,0,0,0,Tag_deep-learning
43851,43851,Solving the Famous problem of Puppy vs Muffin using a simple Web application on Google App,,1,Ahffan Kondeth,,2020,6,30,6,20.0,https://medium.com/@ahffank/solving-the-famous-problem-of-puppy-vs-muffin-using-a-simple-web-application-on-google-app-a3264e2be49c,https://medium.com/@ahffank,0,0,0,0,1,0,0,0,0,0,0,Tag_deep-learning
43887,43887,Learn Deep Learning the right way with DeepLearning.ai,Let's get the most out of deep learning,1,Ahmad Anis,,2020,4,1,3,22.0,https://medium.com/@ahmadanis5050/learn-deep-learning-the-right-way-with-deeplearning-ai-e4ad41a76231,https://medium.com/@ahmadanis5050,0,0,0,0,1,0,0,0,0,0,0,Tag_deep-learning
43906,43906,Conditional Similarity Networks CSN,"Imagine the following question; given a dataset of fashion products, find the most similar",1,Ahmed Taha,,2018,9,17,6,15.0,https://medium.com/@ahmdtaha/conditional-similarity-netwoks-csn-be9a9bbd9d7c,https://medium.com/@ahmdtaha,0,0,0,0,1,0,0,0,0,0,0,Tag_deep-learning
43913,43913,Less is More: Learning Highlight Detection from Video Duration,,1,Ahmed Taha,,2020,5,11,4,2.0,https://medium.com/@ahmdtaha/less-is-more-learning-highlight-detection-from-video-duration-b36e7200217e,https://medium.com/@ahmdtaha,0,0,0,0,1,0,0,0,0,0,0,Tag_deep-learning
43923,43923,Slow and steady feature analysis: higher order temporal coherence in video,,1,Ahmed Taha,,2017,12,24,2,2.0,https://medium.com/@ahmdtaha/slow-and-steady-feature-analysis-higher-order-temporal-coherence-in-video-7e12bb01b519,https://medium.com/@ahmdtaha,0,0,0,0,1,0,0,0,0,0,0,Tag_deep-learning
43967,43967,The Shape of Art History in the Eyes of the Machine,,1,Ahmed Elgammal,,2018,2,12,7,333.0,https://medium.com/@ahmed_elgammal/the-shape-of-art-history-in-the-eyes-of-the-machine-6c9090257263,https://medium.com/@ahmed_elgammal,0,0,0,0,1,0,0,0,0,0,0,Tag_deep-learning
44046,44046,Machine Learning Donanm zmleri,"Machine Learning (makina renimi, ML), zellikle Deep Learning konusunda almaya balayp bir",1,Ahmet Kuzuba l ,,2018,3,27,4,20.0,https://medium.com/@ahmetkuzubasli/machine-learning-donan%C4%B1m-%C3%A7%C3%B6z%C3%BCmleri-db44ba9faa06,https://medium.com/@ahmetkuzubasli,0,0,0,0,1,0,0,0,0,0,0,Tag_deep-learning
44052,44052,Long Short Term Memory (LSTM) Networks in a nutshell,,1,AhmetZL ,,2020,6,13,4,0.0,https://medium.com/@ahmetozlu93/long-short-term-memory-lstm-networks-in-a-nutshell-363cd470ccac,https://medium.com/@ahmetozlu93,0,0,0,0,1,0,0,0,0,0,0,Tag_deep-learning
44094,44094,Annotating Wildfire Smoke Images,Thank you our volunteers in annotating a new set of wildfire smoke images! Great effort by our,1,AI For Mankind,,2020,6,16,1,0.0,https://medium.com/@ai.for.mankind/annotating-wildfire-smoke-images-ffd8a9dee2cc,https://medium.com/@ai.for.mankind,0,0,0,0,1,0,0,0,0,0,0,Tag_deep-learning
44095,44095,Apple Fire,"Apple Fire broke out on Sunday evening July 31. It has since turned into a massive wildfire burning in Riverside and San Bernardino counties. As of Aug 2 ~9:25 PM, it has scorched 20,516 acres with 5% containment. https://inciweb.nwcg.gov/incident/6902/",0,AI For Mankind,,2020,8,3,1,0.0,https://medium.com/@ai.for.mankind/apple-fire-7594f706732f,https://medium.com/@ai.for.mankind,0,0,0,0,1,0,0,0,0,0,0,Tag_deep-learning
44096,44096,Challenges in Wildfire Smoke Detection,We have been evaluating our wildfire smoke detection system against the real HPWREN cameras. This exercise gives us a deeper glimpse of various potential issues faced in real production setting. We would like to share some of our findings here.,0,AI For Mankind,,2020,6,18,1,0.0,https://medium.com/@ai.for.mankind/challenges-in-wildfire-smoke-detection-8dbddc52738a,https://medium.com/@ai.for.mankind,0,0,0,0,1,0,0,0,0,0,0,Tag_deep-learning
44097,44097,False Positives,AI For Mankind has been running and evaluating its latest wildfire smoke detection system scanning mountain top pictures captured,1,AI For Mankind,,2020,7,27,3,0.0,https://medium.com/@ai.for.mankind/false-positives-869e5c54197,https://medium.com/@ai.for.mankind,0,0,0,0,1,0,0,0,0,0,0,Tag_deep-learning
44098,44098,Lets Stop Wildfires Hackathon 2.0,AI For Mankind sees the potential of Deep Learning in early wildfire smoke detection and believes the advancements,0,AI For Mankind,,2020,6,24,4,0.0,https://medium.com/@ai.for.mankind/lets-stop-wildfires-hackathon-2-0-b9d0fafcd65e,https://medium.com/@ai.for.mankind,0,0,0,0,1,0,0,0,0,0,0,Tag_deep-learning
44100,44100,Seeing The World Project,by AI For Mankind,1,AI For Mankind,,2019,12,9,3,5.0,https://medium.com/@ai.for.mankind/seeing-the-world-project-ef3cc5fd692a,https://medium.com/@ai.for.mankind,0,0,0,0,1,0,0,0,0,0,0,Tag_deep-learning
44101,44101,What We Have Done to Help Stop Wildfire Crisis,Come join our efforts !,0,AI For Mankind,,2020,8,22,1,0.0,https://medium.com/@ai.for.mankind/what-we-have-done-to-help-stop-wildfire-crisis-b42b3f2e076d,https://medium.com/@ai.for.mankind,0,0,0,0,1,0,0,0,0,0,0,Tag_deep-learning
44175,44175,Data Extraction & Processing,"Companies across globe are under pressure to automate all aspects of their operations, but manual tasks are",1,AIBridge ML Pvt Ltd,,2019,11,13,1,0.0,https://medium.com/@aibridgeml/data-extraction-processing-bda0ca94c5d7,https://medium.com/@aibridgeml,0,0,0,0,1,0,0,0,0,0,0,Tag_deep-learning
44196,44196,Action Recognition: LifeBlood of Industrial and Consumer Product virtual assistants,,1,Pramod Geddam,,2019,9,9,6,0.0,https://medium.com/@aicodebox/action-recognition-lifeblood-of-industrial-and-consumer-product-virtual-assistants-e6918dd05e87,https://medium.com/@aicodebox,0,0,0,0,1,0,0,0,0,0,0,Tag_deep-learning
44254,44254,Carbon footprint for training deep learning models,,1,Florin Manaila,,2020,3,7,6,6.0,https://medium.com/@aideepdive/carbon-footprint-for-training-deep-learning-models-2c574099cfe,https://medium.com/@aideepdive,0,0,0,0,1,0,0,0,0,0,0,Tag_deep-learning
44256,44256,Deep Learning with Google Cloud Platform (Part 1),,1,Republic AI,,2018,5,10,5,127.0,https://medium.com/@aidemocratization/deep-learning-with-google-cloud-platform-part-1-47cd2022a984,https://medium.com/@aidemocratization,0,0,0,0,1,0,0,0,0,0,0,Tag_deep-learning
44280,44280,Aidetic | Blog | The Video Processing Pipeline,"In a typical video processing application, increasingly detailed information is",1,Aidetic,,2018,10,26,3,2.0,https://medium.com/@aideticaidetic/aidetic-blog-the-video-processing-pipeline-26fd341169d,https://medium.com/@aideticaidetic,0,0,0,0,1,0,0,0,0,0,0,Tag_deep-learning
44291,44291,Train a convolutional neural network (CNN) classifier using DLP,,1,ai-dlp,,2018,4,29,11,8.0,https://medium.com/@aidlp20180201/train-a-convolutional-neural-network-cnn-classifier-using-dlp-5769a61c9304,https://medium.com/@aidlp20180201,0,0,0,0,1,0,0,0,0,0,0,Tag_deep-learning
44293,44293,Using DLP To Train A Semantic Segmentation Network On MRI Images,,1,ai-dlp,,2018,4,29,10,6.0,https://medium.com/@aidlp20180201/using-dlp-to-train-a-semantic-segmentation-network-on-mri-images-1df39cb847cd,https://medium.com/@aidlp20180201,0,0,0,0,1,0,0,0,0,0,0,Tag_deep-learning
44349,44349,How do chatbots work?," Engaging customers on your website is very important to retain traffic and encourage repeated visits. After all, your",1,AIIFLO,,2020,5,28,3,0.0,https://medium.com/@aiiflo/how-do-chatbots-work-d7df1142e554,https://medium.com/@aiiflo,0,0,0,0,1,0,0,0,0,0,0,Tag_deep-learning
44354,44354,Machine Learning/Deep Learning Toolkit Installation on Windows 10,,0,Neil Zhang,,2019,6,11,5,11.0,https://medium.com/@aiii/machine-learning-deep-learning-toolkit-installation-on-windows-10-65a8b3347b18,https://medium.com/@aiii,0,0,0,0,1,0,0,0,0,0,0,Tag_deep-learning
44376,44376,The Benefits Of Artificial Intelligence And How It Will Change The World,,1,AI Jobs,,2019,7,7,4,0.0,https://medium.com/@aijobs.com/the-benefits-of-artificial-intelligence-and-how-it-will-change-the-world-f79f4b411a4a,https://medium.com/@aijobs.com,0,0,0,0,1,0,0,0,0,0,0,Tag_deep-learning
44399,44399,Top 6 Amazing Deep Learning Breakthroughs of 2017,Artificial intelligence has been continuously breaking new grounds in research and applications. The development of the Artificial intelligence will directly impact all sectors of the businesses. To understand where we heading in the future,0,AI Labs,,2018,3,29,2,1.0,https://medium.com/@ailabsartificial/top-6-amazing-deep-learning-breakthroughs-of-2017-5405a95e2011,https://medium.com/@ailabsartificial,0,0,0,0,1,0,0,0,0,0,0,Tag_deep-learning
44488,44488,Airbag: Crypto-Trading with Deep Learning,"Airbag.ai is a crypto trading bot oriented to simplicity and risk-mitigation, using the",1,Airbag AI,,2019,6,26,14,104.0,https://medium.com/@airbag.ai/airbag-crypto-trading-with-deep-learning-1726c3a85963,https://medium.com/@airbag.ai,0,0,0,0,1,0,0,0,0,0,0,Tag_deep-learning
44501,44501,AI + Medical Diagnoses = More Efficient Healthcare,,1,Airdoc AI,,2017,6,9,2,1.0,https://medium.com/@airdoc/ai-medical-diagnoses-more-efficient-healthcare-f151ca39e971,https://medium.com/@airdoc,0,0,0,0,1,0,0,0,0,0,0,Tag_deep-learning
44552,44552,Is it good to having a mathematical background to start a new career in data science machine learning deep learning,,1,AISavvy,,2020,8,17,3,0.0,https://medium.com/@aisavvy89/is-it-good-to-having-a-mathematical-background-to-start-a-new-career-in-data-science-machine-35ce0d869d14,https://medium.com/@aisavvy89,0,0,0,0,1,0,0,0,0,0,0,Tag_deep-learning
44553,44553,Johns Hopkins University and Springer Have Released 281 And 409 Books Respectively Related Science,,1,AISavvy,,2020,5,3,24,0.0,https://medium.com/@aisavvy89/johns-hopkins-university-and-springer-have-released-281-and-409-books-respectively-related-science-df3aa4ee3d27,https://medium.com/@aisavvy89,0,0,0,0,1,0,0,0,0,0,0,Tag_deep-learning
44554,44554,Privacy-Preserving Mobile Analytics & The Deep Learning Impact On It.,,1,AISavvy,,2020,2,22,4,0.0,https://medium.com/@aisavvy89/privacy-preserving-mobile-analytics-the-deep-learning-impact-on-it-7e77a90856de,https://medium.com/@aisavvy89,0,0,0,0,1,0,0,0,0,0,0,Tag_deep-learning
44594,44594,How to use AI and Computer vision to make the virtual watchdog,The methodology of building a,1,AlphENsign,,2020,3,14,8,0.0,https://medium.com/@aissypewdiepie/how-to-use-ai-and-computer-vision-to-make-the-virtual-watchdog-f6113204e775,https://medium.com/@aissypewdiepie,0,0,0,0,1,0,0,0,0,0,0,Tag_deep-learning
44700,44700,Beginning the deep learning journey,Pytorch is a deep learning library similar to tensorflow. It can help in creating tensors as perfect as numpy and we can even pass through without,0,ajayan nandakumar,,2020,5,24,3,0.0,https://medium.com/@ajayan.n123/beginning-the-deep-learning-journey-62b6f504db5c,https://medium.com/@ajayan.n123,0,0,0,0,1,0,0,0,0,0,0,Tag_deep-learning
44701,44701,1/16 scale Racecar using Jetson Nano,"After looking at the RACECAR project from MIT and UPenn, I have always wanted to build",1,Ajay Chandra Nallani,,2019,9,5,2,2.0,https://medium.com/@ajaychandranallani/1-16-scale-racecar-using-jetson-nano-85c9e0141f12,https://medium.com/@ajaychandranallani,0,0,0,0,1,0,0,0,0,0,0,Tag_deep-learning
44779,44779,URBANET 1.0,Computer Vision Hackathon by Vasundharaa Geo Technologies,1,Vasundharaa Geo Technologies,,2020,4,1,3,2.0,https://medium.com/@ajinkya_55491/urbanet-1-0-4a776c448376,https://medium.com/@ajinkya_55491,0,0,0,0,1,0,0,0,0,0,0,Tag_deep-learning
44800,44800,Exploring Food Recipes using Machine Intelligence,,1,Ajit Rajput,,2020,6,8,8,3.0,https://medium.com/@ajit.rajput/exploring-food-recipes-using-machine-intelligence-87cb1a983cfd,https://medium.com/@ajit.rajput,0,0,0,0,1,0,0,0,0,0,0,Tag_deep-learning
44923,44923,Art ProjectPresentacin, posts ,1,Mar Lizana,,2020,6,18,1,104.0,https://medium.com/@akanemar/art-project-presentaci%C3%B3n-2ee427d87d4d,https://medium.com/@akanemar,0,0,0,0,1,0,0,0,0,0,0,Tag_deep-learning
44943,44943,Military computer science is often simply and hazardously fooled,,1,Akanksha Moralwar,,2019,10,23,1,0.0,https://medium.com/@akankshamoralwar/military-computer-science-is-often-simply-and-hazardously-fooled-844d3cc0838b,https://medium.com/@akankshamoralwar,0,0,0,0,1,0,0,0,0,0,0,Tag_deep-learning
44951,44951,Multi View Image Generation,"Authors: Akanksha Tyagi (akanksht@usc.edu), Chinmay Naik (chinmayn@usc.edu), Kaushal Shah (kaushalk@usc.edu)",0,Akanksha Tyagi,,2017,11,29,8,1.0,https://medium.com/@akankshatyagi18/multi-view-image-generation-c0bbb476579d,https://medium.com/@akankshatyagi18,0,0,0,0,1,0,0,0,0,0,0,Tag_deep-learning
44962,44962,Autonomous Driving using Deep Learning and Behavioural Cloning.,,1,Akarsh Zingade,,2018,7,1,8,82.0,https://medium.com/@akarshzingade/autonomous-driving-using-deep-learning-and-behavioural-cloning-97983a57fe10,https://medium.com/@akarshzingade,0,0,0,0,1,0,0,0,0,0,0,Tag_deep-learning
44963,44963,Can a Neural Network spot Tyler Durden? Using Dlib and OpenCV for Face Detection and Recognition,,1,Akarsh Zingade,,2018,6,23,6,66.0,https://medium.com/@akarshzingade/can-a-neural-network-spot-tyler-durden-using-dlib-and-opencv-for-face-detection-and-recognition-fd16f744be3e,https://medium.com/@akarshzingade,0,0,0,0,1,0,0,0,0,0,0,Tag_deep-learning
