,Unnamed: 0,Title,Subtitle,Image,Author,Publication,Year,Month,Day,Reading_Time,Claps,url,Author_url,Tag_artificial-intelligence,Tag_data-analytics,Tag_data-engineering,Tag_data-science,Tag_deep-learning,Tag_machine-learning,Tag_nlp,Tag_python,Tag_r,Tag_reinforcement-learning,Tag_statistics,Category
37056,37056,Playing Pokmon Go? 5 Things Signals and Arcanine Have in Common,,1,Bella Wei,,2016,7,15,3,0.0,https://medium.com/@Stratifyd/playing-pok%C3%A9mon-go-5-things-signals-and-arcanine-have-in-common-d512db744c77,https://medium.com/@Stratifyd,0,1,0,0,0,0,0,0,0,0,0,Tag_data-analytics
37057,37057,Text Analytics on Priceline App in the App Store,"There are many online travel agencies that provide similar services, such as booking hotels or booking airfares. We did an analysis on the Priceline app in the App Store, and found problems that they need pay attention to.",0,Bella Wei,,2016,9,30,2,0.0,https://medium.com/@Stratifyd/text-analytics-on-priceline-app-in-the-app-store-6999ba084928,https://medium.com/@Stratifyd,0,1,0,0,0,0,0,0,0,0,0,Tag_data-analytics
37058,37058,VIDEO: Should Investors get On Board the Worlds Largest Cruise Ship?,VIDEO: Get Onboard! The Worlds Largest Cruise ShipHarmony of the Seas,0,Bella Wei,,2016,5,27,0,0.0,https://medium.com/@Stratifyd/video-should-investors-get-on-board-the-worlds-largest-cruise-ship-ad1e198ed8cf,https://medium.com/@Stratifyd,0,1,0,0,0,0,0,0,0,0,0,Tag_data-analytics
37059,37059,Voice of the Customer: Are Tablets Catching Up to the Laptop?,,1,Bella Wei,,2016,7,29,3,0.0,https://medium.com/@Stratifyd/voice-of-the-customer-are-tablets-catching-up-to-the-laptop-60b1362e4d3c,https://medium.com/@Stratifyd,0,1,0,0,0,0,0,0,0,0,0,Tag_data-analytics
37060,37060,Voice of the Customer: MacBook Pro vs. Surface Pro 4,,1,Bella Wei,,2016,7,12,4,0.0,https://medium.com/@Stratifyd/voice-of-the-customer-macbook-pro-vs-surface-pro-4-a49b290caf73,https://medium.com/@Stratifyd,0,1,0,0,0,0,0,0,0,0,0,Tag_data-analytics
37061,37061,Will Doctor Strange be Marvels First Flop?,"Marvel Studios can do no wrong according to the box office, which has showered its 13 films a collective $10 billion since its first hit, Iron Man, back in 2008. Its tried-and-true formula of inserting previously unknown characters into a shared",0,Bella Wei,,2016,5,30,4,0.0,https://medium.com/@Stratifyd/will-doctor-strange-be-marvels-first-flop-17ac1275a66,https://medium.com/@Stratifyd,0,1,0,0,0,0,0,0,0,0,0,Tag_data-analytics
37113,37113,No Data No MaaS,"Data is paramount to the success of an integrated MaaS platform. Today, well talk",1,Michael Tan,,2020,2,12,8,0.0,https://medium.com/@SupaDynaMike/no-data-no-maas-58e52f127ad3,https://medium.com/@SupaDynaMike,0,1,0,0,0,0,0,0,0,0,0,Tag_data-analytics
37154,37154,"Para fidelizar clientes, las empresas tursticas deben analizar sus datos",,1,Susana de Pablos,,2019,4,1,2,0.0,https://medium.com/@SusanaDePablos/para-fidelizar-clientes-las-empresas-tur%C3%ADsticas-deben-analizar-sus-datos-c9d0ca6e7f6c,https://medium.com/@SusanaDePablos,0,1,0,0,0,0,0,0,0,0,0,Tag_data-analytics
37173,37173,Meet Sri Lankan ResearcherMadhushi Bandara,Madhushi spent my Ph.D. candidature exploring how to,1,Sustainable Education Foundation,,2020,8,16,4,25.0,https://medium.com/@SustainableEduF/meet-sri-lankan-researcher-madhushi-bandara-3f2376bfb548,https://medium.com/@SustainableEduF,0,1,0,0,0,0,0,0,0,0,0,Tag_data-analytics
37279,37279,At the Cutting Edge of the Governance Risk and Compliance (GRC) SectorLeveraging Compliance Data to Drive Business,,1,TCV,,2019,12,3,7,3.0,https://medium.com/@TCV/at-the-cutting-edge-of-the-governance-risk-and-compliance-grc-sector-leveraging-compliance-b7276b70c127,https://medium.com/@TCV,0,1,0,0,0,0,0,0,0,0,0,Tag_data-analytics
37586,37586,The Scope of IoT in Data Analytics: Key Considerations and Related Technologies,,1,TechVersions,,2020,5,26,4,1.0,https://medium.com/@TechVersions/the-scope-of-iot-in-data-analytics-key-considerations-and-related-technologies-6dfc4acf14e1,https://medium.com/@TechVersions,0,1,0,0,0,0,0,0,0,0,0,Tag_data-analytics
37621,37621,Getting Started with Workforce Analytics,Theres a lot of information on the web about how workforce analytics can change your,1,TechnologyAdvice,,2017,1,26,6,1.0,https://medium.com/@Technology_Adv/getting-started-with-workforce-analytics-eb07f376a20e,https://medium.com/@Technology_Adv,0,1,0,0,0,0,0,0,0,0,0,Tag_data-analytics
37673,37673,Four reasons data analytics projects fail (Part 1),"Data analytics projects can be particularly difficult to implement and execute. Not only is the information often hard to ingest, transform and explore, but the support staff needed to implement and maintain traditional analytics projects can",0,Tellius,,2016,9,9,4,0.0,https://medium.com/@TelliusData/four-reasons-data-analytics-projects-fail-part-1-b98be99a732,https://medium.com/@TelliusData,0,1,0,0,0,0,0,0,0,0,0,Tag_data-analytics
37696,37696,Breaking the COVID-19 Chain with Data Analytics,,1,Teradata,,2020,4,17,4,1.0,https://medium.com/@Teradata_79526/breaking-the-covid-19-chain-with-data-analytics-67dde1e7ca81,https://medium.com/@Teradata_79526,0,1,0,0,0,0,0,0,0,0,0,Tag_data-analytics
37862,37862,How Real-Time Analysis Can Transform Your Business,,1,The Digital Transformation People,,2018,8,21,5,3.0,https://medium.com/@TheDigitalTP/how-real-time-analysis-can-transform-your-business-b4ccf1a57032,https://medium.com/@TheDigitalTP,0,1,0,0,0,0,0,0,0,0,0,Tag_data-analytics
37885,37885,Using big data analytics for predictive maintenance: how enterprises slash downtime,,1,The Digital Transformation People,,2018,10,23,6,5.0,https://medium.com/@TheDigitalTP/using-big-data-analytics-for-predictive-maintenance-how-enterprises-slash-downtime-475a7e6415ca,https://medium.com/@TheDigitalTP,0,1,0,0,0,0,0,0,0,0,0,Tag_data-analytics
37886,37886,We got it wrong on third-party data in 2018. Lets reset.,,1,The Digital Transformation People,,2019,1,9,5,0.0,https://medium.com/@TheDigitalTP/we-got-it-wrong-on-third-party-data-in-2018-lets-reset-3a430ada2d65,https://medium.com/@TheDigitalTP,0,1,0,0,0,0,0,0,0,0,0,Tag_data-analytics
38037,38037,Growth hacking & Pirate metricsRoemer Weerkamp,Iets langer dan een maand geleden ben ik met 12 medestudenten begonnen met een 7 maanden durende opleiding tot Growth hacker bij The Talent Institute en de B. Startup School Amsterdam. De eerste maand van de opleiding was full time educatie in,0,The Talent Institute,,2016,9,15,6,0.0,https://medium.com/@TheTalentInst/growth-hacking-pirate-metrics-roemer-weerkamp-7022053ed4db,https://medium.com/@TheTalentInst,0,1,0,0,0,0,0,0,0,0,0,Tag_data-analytics
38109,38109,Are Entrepreneurial Leaders Born or Made?,"Instead of either/or in large organizations, management professionals in the",0,Berkeley Research Group: ThinkBRG,,2017,6,27,1,0.0,https://medium.com/@ThinkBRG/are-entrepreneurial-leaders-born-or-made-b8169f1ec241,https://medium.com/@ThinkBRG,0,1,0,0,0,0,0,0,0,0,0,Tag_data-analytics
38521,38521,Dirk Reich on Logistics Industry and Entrepreneurship,,1,Transmetrics,,2017,7,14,9,0.0,https://medium.com/@Transmetrics/dirk-reich-on-logistics-industry-and-entrepreneurship-f01765d0c5d,https://medium.com/@Transmetrics,0,1,0,0,0,0,0,0,0,0,0,Tag_data-analytics
38522,38522,Survival of the Fittest: What can we learn from Amazons strategic prowess?,,1,Transmetrics,,2017,7,14,4,0.0,https://medium.com/@Transmetrics/survival-of-the-fittest-what-can-we-learn-from-amazons-strategic-prowess-1263ebd39d78,https://medium.com/@Transmetrics,0,1,0,0,0,0,0,0,0,0,0,Tag_data-analytics
38541,38541,June 2020 Top Trends,"From house dresses to carpenter pants, these are the growing and declining trends that influenced womenswear, menswear",1,Trendalytics,,2020,7,16,3,1.0,https://medium.com/@Trendalytics/june-2020-top-trends-9bae52b45e83,https://medium.com/@Trendalytics,0,1,0,0,0,0,0,0,0,0,0,Tag_data-analytics
38543,38543,May 2020 Top Trends,"From DIY dye effects to summer sweats, these are the growing and declining trends that influenced womenswear, menswear",1,Trendalytics,,2020,6,12,3,0.0,https://medium.com/@Trendalytics/may-2020-top-trends-25562e121759,https://medium.com/@Trendalytics,0,1,0,0,0,0,0,0,0,0,0,Tag_data-analytics
38544,38544,Top Trends For Men: Summer 2020,"In the middle of a global pandemic, mens trends are looking a bit different than they have in the past",1,Trendalytics,,2020,6,22,6,0.0,https://medium.com/@Trendalytics/top-trends-for-men-summer-2020-6e0c3278c745,https://medium.com/@Trendalytics,0,1,0,0,0,0,0,0,0,0,0,Tag_data-analytics
38986,38986,The untapped potential of Financial Services,With the Monetary Authority of Singapore (MAS) announcing the establishing of,1,Varun Mittal,,2020,6,7,3,0.0,https://medium.com/@VarunMittalOnline/the-untapped-potential-of-fs-4bb5f38251f9,https://medium.com/@VarunMittalOnline,0,1,0,0,0,0,0,0,0,0,0,Tag_data-analytics
39188,39188,Verizon Media Analytics Now Available in Creative Intelligence,,1,VidMob: Archived Articles,,2019,11,21,3,1.0,https://medium.com/@VidMob/verizon-media-analytics-now-available-in-creative-intelligence-ed1f686719f8,https://medium.com/@VidMob,0,1,0,0,0,0,0,0,0,0,0,Tag_data-analytics
39302,39302,Out of order events processing techniques,"In this fast world, each operations and functions involved with huge amount of data without depending on the area of interest. For instance, if we considered a bank there will be huge money transfers, savings, transactions via debit or credit cards and",0,Vithursa Mahendrarajah,,2016,12,31,4,51.0,https://medium.com/@Vithursa/out-of-order-events-processing-techniques-ab3fbb6f8b,https://medium.com/@Vithursa,0,1,0,0,0,0,0,0,0,0,0,Tag_data-analytics
39742,39742,A viewpoint on how to make it through this crisis,,1,Yann Morsli,,2020,7,19,3,10.0,https://medium.com/@YannMorsli/i-recently-came-across-a-few-heartbreaking-posts-from-fellow-consultants-and-freelancers-who-61f1bc7adde9,https://medium.com/@YannMorsli,0,1,0,0,0,0,0,0,0,0,0,Tag_data-analytics
39808,39808,Data Innovation with no Data,"Ok, this will be a ongoing series about my new job at this investment firm. When I first interviewed, my manager promised me a huge number of data will be available for me to look at, ranging from sales number, intraday prices, web analytics and much more. As much of a data nerd",0,Yue Li,,2017,5,4,4,1.0,https://medium.com/@YueL/data-innovation-with-no-data-43fb31212e15,https://medium.com/@YueL,0,1,0,0,0,0,0,0,0,0,0,Tag_data-analytics
39922,39922,"Wharton Business School Interview with Zendrives Co-Founder and CEO, Jonathan Matus",,1,Zendrive,,2017,8,7,2,0.0,https://medium.com/@Zendrive/wharton-business-school-interview-with-zendrives-co-founder-and-ceo-jonathan-matus-cc597b6974c3,https://medium.com/@Zendrive,0,1,0,0,0,0,0,0,0,0,0,Tag_data-analytics
39929,39929,Why Neo4j Leads the Graph Database Models,Lets understand what is the graph database and how Neo4j excels the race. Graph,1,Zerone Consulting,,2018,8,23,1,1.0,https://medium.com/@Zerone_India/why-neo4j-leads-the-graph-database-models-fc0fdf7110ab,https://medium.com/@Zerone_India,0,1,0,0,0,0,0,0,0,0,0,Tag_data-analytics
40030,40030,Time is of the essence: bringing real time analytics to your data,,1,KeyInfo,,2018,8,23,3,0.0,https://medium.com/@_KeyInfo_/time-is-of-the-essence-bringing-real-time-analytics-to-your-data-39dc85287b68,https://medium.com/@_KeyInfo_,0,1,0,0,0,0,0,0,0,0,0,Tag_data-analytics
40112,40112,How data is analyzed and then presented or used to enlighten people or masses,,1,Data Entry India,,2017,6,12,5,0.0,https://medium.com/@_dataentry/how-data-is-analyzed-and-then-presented-or-used-to-enlighten-people-or-masses-15741b24deea,https://medium.com/@_dataentry,0,1,0,0,0,0,0,0,0,0,0,Tag_data-analytics
40531,40531,5 PERSPECTIVES DES FRENCH DAYS,"Du 27 avril au 1er mai 2018, les grandes enseignes de-commerce franaises sassocient pour lancer la",1,Fr d ric Jacquet,,2018,4,29,5,0.0,https://medium.com/@aFredNotAfraid/5-perspectives-des-french-days-bdf5bae9862c,https://medium.com/@aFredNotAfraid,0,1,0,0,0,0,0,0,0,0,0,Tag_data-analytics
40532,40532,Pizza Slice Syndromethe latest of the Digital Transformation pitfalls,,1,Fr d ric Jacquet,,2018,1,28,7,4.0,https://medium.com/@aFredNotAfraid/heres-what-no-one-tells-you-about-digital-transformation-pizza-slice-syndrome-81216e8c7f76,https://medium.com/@aFredNotAfraid,0,1,0,0,0,0,0,0,0,0,0,Tag_data-analytics
40709,40709,Understanding C-Store: Columnar Databases and Big Data Analytics,On my first day of joining a,1,Aakash Pydi,,2019,6,10,3,2.0,https://medium.com/@aakashpydi/understanding-c-store-columnar-databases-and-big-data-analytics-aa669bb60f0,https://medium.com/@aakashpydi,0,1,0,0,0,0,0,0,0,0,0,Tag_data-analytics
40943,40943,What is Cloud Computing and an Introduction to Big Data,,1,Aarushi Ramesh,,2020,1,10,3,0.0,https://medium.com/@aarushiramesh/what-is-cloud-computing-and-an-introduction-to-big-data-741c42ed956d,https://medium.com/@aarushiramesh,0,1,0,0,0,0,0,0,0,0,0,Tag_data-analytics
41078,41078,Programmieren in Data Analytics,,0,Steffen Kampmann,,2018,6,23,2,0.0,https://medium.com/@abbgrade/programmieren-in-data-analytics-6dd93be61598,https://medium.com/@abbgrade,0,1,0,0,0,0,0,0,0,0,0,Tag_data-analytics
41414,41414,Gearing up with predictive modelling,Ever wondered what it would be like if Amazon just showed you all the items out there without,1,Abhigna Shreedhar,,2020,8,20,4,5.0,https://medium.com/@abhigna_shreedhar/gearing-up-with-predictive-modelling-4b34758eb911,https://medium.com/@abhigna_shreedhar,0,1,0,0,0,0,0,0,0,0,0,Tag_data-analytics
41439,41439,Heres What The World Is Saying About Data Analytics,,1,Abhijeet Gaware,,2019,1,10,3,0.0,https://medium.com/@abhijeet.gaware/heres-what-the-world-is-saying-about-data-analytics-5112e9d7f598,https://medium.com/@abhijeet.gaware,0,1,0,0,0,0,0,0,0,0,0,Tag_data-analytics
41441,41441,The technology related to data analytics scrutinizes a large amount of data to unveil the various,,1,Abhijeet Gaware,,2019,1,5,3,10.0,https://medium.com/@abhijeet.gaware/the-technology-related-to-data-analytics-scrutinizes-a-large-amount-of-data-to-unveil-the-various-f1c985b74e32,https://medium.com/@abhijeet.gaware,0,1,0,0,0,0,0,0,0,0,0,Tag_data-analytics
41485,41485,My experience as a data analyst,I worked as a data analyst and android app development intern at a food chain company. I was so excited,1,Abhiram Reddy,,2020,6,7,3,0.0,https://medium.com/@abhikanmatha/my-experience-as-a-data-analyst-58e1ff28c0f9,https://medium.com/@abhikanmatha,0,1,0,0,0,0,0,0,0,0,0,Tag_data-analytics
41661,41661,8 key factors for a successful Business Intelligence strategy,,1,Abhishek Sharma,,2019,11,14,5,0.0,https://medium.com/@abhishek.s_47846/8-key-factors-for-a-successful-business-intelligence-strategy-6649598c09df,https://medium.com/@abhishek.s_47846,0,1,0,0,0,0,0,0,0,0,0,Tag_data-analytics
41662,41662,Dashboards vs Reports Which one fits your organization,,1,Abhishek Sharma,,2019,11,14,3,0.0,https://medium.com/@abhishek.s_47846/dashboards-vs-reports-which-one-fits-your-organization-c929bf718ae5,https://medium.com/@abhishek.s_47846,0,1,0,0,0,0,0,0,0,0,0,Tag_data-analytics
41663,41663,Digital DashboardKnow the potential in a business environment,,1,Abhishek Sharma,,2019,9,27,3,0.0,https://medium.com/@abhishek.s_47846/digital-dashboard-know-the-potential-in-a-business-environment-718f4d053195,https://medium.com/@abhishek.s_47846,0,1,0,0,0,0,0,0,0,0,0,Tag_data-analytics
41664,41664,How Big Data Analytics changes eCommerce,"Big data is a field that treats of ways to analyses, systematically extract information",1,Abhishek Sharma,,2019,10,25,5,0.0,https://medium.com/@abhishek.s_47846/how-big-data-analytics-changes-ecommerce-924698cb28e5,https://medium.com/@abhishek.s_47846,0,1,0,0,0,0,0,0,0,0,0,Tag_data-analytics
42401,42401,Data Analytics: A Game Changer in the IT Industry,,1,Adam Smith,,2018,8,28,4,0.0,https://medium.com/@adam.smith9807/data-analytics-a-game-changer-in-the-it-industry-404564d6efc3,https://medium.com/@adam.smith9807,0,1,0,0,0,0,0,0,0,0,0,Tag_data-analytics
42445,42445,Using Analytics To Predict Movie Success At The Oscars,"With the advent of Big Data and analytics, the world has changed in ways previously unimaginable. In a rapidly growing and thriving industry such as the motion picture industry, data analytics has opened a number of important new",0,Adam Foster,,2017,2,28,5,0.0,https://medium.com/@adamfoster_86208/using-analytics-to-predict-movie-success-at-the-oscars-adba51d31cba,https://medium.com/@adamfoster_86208,0,1,0,0,0,0,0,0,0,0,0,Tag_data-analytics
42565,42565,,Leveraging Data Analytics for Africas Sustainable Development,1,Adams Musa Zekeri,,2020,8,16,10,0.0,https://medium.com/@adamsmusazekeri/leveraging-data-analytics-for-africas-sustainable-development-2827852acc56,https://medium.com/@adamsmusazekeri,0,1,0,0,0,0,0,0,0,0,0,Tag_data-analytics
42622,42622,Beginners Guide to Business Intelligence Tools,,1,Addend Analytics,,2020,5,15,5,0.0,https://medium.com/@addendanalytics/beginners-guide-to-business-intelligence-tools-c7e9cf9f0e93,https://medium.com/@addendanalytics,0,1,0,0,0,0,0,0,0,0,0,Tag_data-analytics
42657,42657,Dotting the Is and Crossing the Ts of a raw Data-set by Wrangling using Microsoft Excel and Tableau Prep,,1,Adedamola Onabanjo,,2019,5,1,5,0.0,https://medium.com/@adedamolaonabanjo/dotting-the-is-and-crossing-the-t-s-of-a-raw-data-set-by-wrangling-using-microsoft-excel-tableau-caca09937dea,https://medium.com/@adedamolaonabanjo,0,1,0,0,0,0,0,0,0,0,0,Tag_data-analytics
42658,42658,I went to Second Base with Microsoft ExcelHere is how I dissected a Marketing Survey with intermediate skills.,,1,Adedamola Onabanjo,,2019,3,29,4,1.0,https://medium.com/@adedamolaonabanjo/i-went-to-second-base-with-microsoft-excel-here-is-how-i-dissected-a-marketing-survey-with-5b6820eb372c,https://medium.com/@adedamolaonabanjo,0,1,0,0,0,0,0,0,0,0,0,Tag_data-analytics
42720,42720,Data Analytics and Cloud Computing,Business uses data analytics to analyze the data and take appropriate decisions to maximize,1,adept engineers,,2019,4,12,3,1.0,https://medium.com/@adeptadvancetechnology/data-analytics-and-cloud-computing-13469dbe1a09,https://medium.com/@adeptadvancetechnology,0,1,0,0,0,0,0,0,0,0,0,Tag_data-analytics
42790,42790,Patterns: an extension of our thoughts,"Mostly, I tend to stumble upon patterns or patterns stumble upon me. Either way, I have this innate sense of looking for patterns around myself. This notion can be extended to the entire human race. We are fascinated by patterns and their delicate intricacies",0,Aditya Pandey,,2018,4,1,2,0.0,https://medium.com/@adiflex/patterns-an-extension-of-our-thoughts-f1f71cb2f0b7,https://medium.com/@adiflex,0,1,0,0,0,0,0,0,0,0,0,Tag_data-analytics
42915,42915,Takeaways from my First year in Analytics,"I hear and I forget, I see and I remember, I do and I",1,Aditya Ayyagari,,2020,8,21,3,21.0,https://medium.com/@aditya.ayyagari97/takeaways-from-my-first-year-in-analytics-eba07979c00b,https://medium.com/@aditya.ayyagari97,0,1,0,0,0,0,0,0,0,0,0,Tag_data-analytics
