,Unnamed: 0,Title,Subtitle,Image,Author,Publication,Year,Month,Day,Reading_Time,Claps,url,Author_url,Tag_artificial-intelligence,Tag_data-analytics,Tag_data-engineering,Tag_data-science,Tag_deep-learning,Tag_machine-learning,Tag_nlp,Tag_python,Tag_r,Tag_reinforcement-learning,Tag_statistics,Category
104571,104571,Flink Join Streams using the Table API,"This will be my first post as I journey through figuring out Apache Flink. As there still isnt a lot out there with regards to using Flink, I figured that writing this will both help me get a start on writing (which Ive wanted to do for a while now), while",0,Jed Ong,,2019,4,26,3,10.0,https://medium.com/@jedong/flink-join-streams-using-the-table-api-5c5d675c0ddc,https://medium.com/@jedong,0,0,1,0,0,0,0,0,0,0,0,Tag_data-engineering
105350,105350,Hadoop 101: Fundamentals but essentialsMapReduce explained,,1,Jessica Z,,2020,4,28,2,0.0,https://medium.com/@jessica.zhou.7777/hadoop-101-fundamentals-but-essentials-mapreduce-explained-4522088e0e7c,https://medium.com/@jessica.zhou.7777,0,0,1,0,0,0,0,0,0,0,0,Tag_data-engineering
105369,105369,7 Things I Found Annoying About AWS Glue,,1,Jessica Chen Fan,,2020,5,10,5,3.0,https://medium.com/@jessicachenfan/7-things-i-found-annoying-about-aws-glue-d7eb24fdc49b,https://medium.com/@jessicachenfan,0,0,1,0,0,0,0,0,0,0,0,Tag_data-engineering
106751,106751,"How To Become A Data Engineer, Salaries, Skills Required In 2020 | Jobs Riser",,1,Jobs Riser,,2020,8,16,4,0.0,https://medium.com/@jobsriser/how-to-become-a-data-engineer-salaries-skills-required-in-2020-jobs-riser-8ca7e4cfd0b,https://medium.com/@jobsriser,0,0,1,0,0,0,0,0,0,0,0,Tag_data-engineering
107384,107384,How to use pandas in your AWS Lambda function?,"I dont know you, but I do use pandas a lot in my work. But since you are here",1,Johnny Mao,,2020,6,15,3,9.0,https://medium.com/@johnnymao/how-to-use-pandas-in-your-aws-lambda-function-c3ce29f6f189,https://medium.com/@johnnymao,0,0,1,0,0,0,0,0,0,0,0,Tag_data-engineering
109169,109169,A quick thought about data gathering,Some words in reaction to the expression Data Gatherers used by the TechLead in his video Why coding isnt enough.,0,Jean-Philippe Leb uf,,2020,3,20,2,10.0,https://medium.com/@jpleboeuf/a-quick-thought-about-data-gathering-f16b5d8f7da5,https://medium.com/@jpleboeuf,0,0,1,0,0,0,0,0,0,0,0,Tag_data-engineering
109926,109926,My 1st month as a brand new data engineer,"When I said brand new I actually mean total noob. I almost 180 my career. I studied international relations in my undergrad, worked as a sales coordinator as my first job, got my master degree in business analytics, and then landed this data engineering",0,Julia,,2019,8,27,1,0.0,https://medium.com/@julialinju5/my-1st-month-as-a-brand-new-data-engineer-eef584c5c6a8,https://medium.com/@julialinju5,0,0,1,0,0,0,0,0,0,0,0,Tag_data-engineering
110302,110302,PATH TO BECOME A DATA ENGINEER,Data Engineering is definitely one of the most demanded jobs in todays world. As the data grows the need,1,Junaid Effendi,,2020,4,18,4,6.0,https://medium.com/@junaidfnd/path-to-become-a-data-engineer-29d722d4c858,https://medium.com/@junaidfnd,0,0,1,0,0,0,0,0,0,0,0,Tag_data-engineering
110359,110359,Get Started with Airflow + Google Cloud Platform + Docker,Part One of a Four-part Airflow+GCP+Docker,1,Jayce Jiang,,2020,5,13,6,42.0,https://medium.com/@junjiejiang94/get-started-with-airflow-google-cloud-platform-docker-a21c46e0f797,https://medium.com/@junjiejiang94,0,0,1,0,0,0,0,0,0,0,0,Tag_data-engineering
110776,110776,SAP ECC to SAP Data Services,"In the earlier article, I talked about the various transforms involved in designing the flows in SAP Data",1,Jyoti Reddy,,2019,3,25,4,3.0,https://medium.com/@jyotireddy11/sap-ecc-to-sap-data-services-5bc557f9c121,https://medium.com/@jyotireddy11,0,0,1,0,0,0,0,0,0,0,0,Tag_data-engineering
111234,111234,Data Engineering: Questions you would face,,1,Kaden Cho,,2020,8,28,11,0.0,https://medium.com/@kadencho/data-engineering-questions-you-would-face-8d8e42e7b66b,https://medium.com/@kadencho,0,0,1,0,0,0,0,0,0,0,0,Tag_data-engineering
111235,111235,Modern data system and its components in the leading IT companies,,1,Kaden Cho,,2020,8,28,14,0.0,https://medium.com/@kadencho/modern-data-system-and-its-components-in-the-leading-it-companies-cdc040a6a614,https://medium.com/@kadencho,0,0,1,0,0,0,0,0,0,0,0,Tag_data-engineering
111779,111779,Beginners guide for building a data-intensive Spring Boot App?,,1,Kannan Kalidasan,,2019,12,29,2,3.0,https://medium.com/@kannandreams/beginners-guide-for-building-a-data-intensive-spring-boot-app-419587c7bc7f,https://medium.com/@kannandreams,0,0,1,0,0,0,0,0,0,0,0,Tag_data-engineering
112232,112232,Internship Diaries,"Myself Karthik, recently I have completed my internship in a start-up based company and I want to share my internship",1,karthik kumar,,2018,6,12,4,1.0,https://medium.com/@karthikmunna/internship-diaries-c76cef6f3c72,https://medium.com/@karthikmunna,0,0,1,0,0,0,0,0,0,0,0,Tag_data-engineering
112711,112711, Export MS-SQL Tape File to CSV,Data Engineer,1,katopz,,2020,1,3,4,6.0,https://medium.com/@katopz/export-ms-sql-tape-file-to-csv-c6577da174a5,https://medium.com/@katopz,0,0,1,0,0,0,0,0,0,0,0,Tag_data-engineering
112848,112848,Start your real-time pipeline with Apache Kafka,Real-time data pipeline is a very challenging,1,Alex Kam,,2019,2,8,10,264.0,https://medium.com/@kavimaluskam/start-your-real-time-pipeline-with-apache-kafka-39e30129892a,https://medium.com/@kavimaluskam,0,0,1,0,0,0,0,0,0,0,0,Tag_data-engineering
113299,113299,The Digital Transformation,"The American Dream is dead, and has been replaced with a Silicon Valley fueled motivation to become more technical. As a collective group, we no longer buy into the get rich quick schemes, especially those of us who graduated during the recession- we have an understanding that",0,Kellie English,,2019,9,2,4,2.0,https://medium.com/@kellie.english/the-digital-transformation-bf96f4f4ec28,https://medium.com/@kellie.english,0,0,1,0,0,0,0,0,0,0,0,Tag_data-engineering
113604,113604,How I pass the GCP Data Engineer exam - Key points to study and personal experience,,1,Kenny Contreras,,2020,1,5,7,102.0,https://medium.com/@kennycontreras/how-i-pass-the-gcp-data-engineer-exam-key-points-to-study-and-personal-experience-4eec4d7d3396,https://medium.com/@kennycontreras,0,0,1,0,0,0,0,0,0,0,0,Tag_data-engineering
113692,113692,Scaling Airflow to 1000 tasks/hour,on Google Cloud Composer and Kubernetes,1,Keo C.,,2020,5,28,8,31.0,https://medium.com/@keozchan/scaling-airflow-to-1000-tasks-hour-aac3207b26ec,https://medium.com/@keozchan,0,0,1,0,0,0,0,0,0,0,0,Tag_data-engineering
114235,114235,,,0,Knut O. Hellan,,2018,9,7,3,0.0,https://medium.com/@khellan/we-have-recently-written-a-spark-job-that-reads-a-tsv-file-modifies-each-row-and-writes-the-f12b1e8b419f,https://medium.com/@khellan,0,0,1,0,0,0,0,0,0,0,0,Tag_data-engineering
115187,115187,Modernizing Data Storage for fuelling Digital Transformation,,1,Knoldus Inc.,,2020,3,9,6,0.0,https://medium.com/@knoldus/modernizing-data-storage-for-fuelling-digital-transformation-f9c3150c39ea,https://medium.com/@knoldus,0,0,1,0,0,0,0,0,0,0,0,Tag_data-engineering
116377,116377,"GCP Data Engineer exam preparation, important tips and my emotional journey from failing to",,1,Kshitij Bhadage,,2020,7,27,6,33.0,https://medium.com/@kshitijmb/gcp-data-engineer-exam-preparation-important-tips-and-my-emotional-journey-from-failing-to-132d91dc75f8,https://medium.com/@kshitijmb,0,0,1,0,0,0,0,0,0,0,0,Tag_data-engineering
117175,117175,How we do Serverless Big Data ETL/OLAP Queries,"Theres a lot of hype on serverless in recent years, its a nature evolution of cloud computingthe ubiquity of on demand instances and servers has taken the customers appetite to the next level, that is, on demand function calls.",0,Lulu Cheng,,2018,2,14,4,58.0,https://medium.com/@l1990790120/how-we-do-serverless-big-data-etl-olap-queries-15979a71574,https://medium.com/@l1990790120,0,0,1,0,0,0,0,0,0,0,0,Tag_data-engineering
117177,117177,The Battles of ETL Bottlenecks and How to Fight Them,,1,Lulu Cheng,,2018,4,21,6,0.0,https://medium.com/@l1990790120/the-battles-of-etl-bottlenecks-and-how-to-fight-them-bd242dfc6733,https://medium.com/@l1990790120,0,0,1,0,0,0,0,0,0,0,0,Tag_data-engineering
117179,117179,Why Spark is Not the Distributed Framework of the Future,,1,Lulu Cheng,,2019,2,8,9,2.0,https://medium.com/@l1990790120/why-spark-is-not-the-distributed-framework-of-the-future-ab974ea75308,https://medium.com/@l1990790120,0,0,1,0,0,0,0,0,0,0,0,Tag_data-engineering
117281,117281,Loading from Azure Data Lake Store Gen 2 into Azure Synapse Analytics (Azure SQL DW) via Azure Databricks,,1,Lackshu Balasubramaniam,,2020,2,17,6,15.0,https://medium.com/@lackshub/loading-from-azure-data-lake-store-gen-2-into-azure-synapse-analytics-azure-sql-dw-via-azure-10455e2700d1,https://medium.com/@lackshub,0,0,1,0,0,0,0,0,0,0,0,Tag_data-engineering
117282,117282,Notes for Databricks CRT020 Exam Prep Part 2,This post is a follow up to the previous post on Databricks exam prep for Apache,1,Lackshu Balasubramaniam,,2020,1,29,7,0.0,https://medium.com/@lackshub/notes-for-databricks-crt020-exam-prep-part-2-5eb009997701,https://medium.com/@lackshub,0,0,1,0,0,0,0,0,0,0,0,Tag_data-engineering
117285,117285,PySpark DataFrame : An Overview,"I started out my series of articles as an exam prep for Databricks, specifically Apache Spark 2.4 with",1,Lackshu Balasubramaniam,,2020,8,23,18,0.0,https://medium.com/@lackshub/pyspark-dataframe-an-overview-339ba48aa81d,https://medium.com/@lackshub,0,0,1,0,0,0,0,0,0,0,0,Tag_data-engineering
117874,117874,Altering Everything,Refactoring for Alteryx workflows,0,Tom Larsen,,2018,10,20,4,7.0,https://medium.com/@larsenthomasj/altering-everything-2a6491e313b,https://medium.com/@larsenthomasj,0,0,1,0,0,0,0,0,0,0,0,Tag_data-engineering
118382,118382,Submit a PySpark Job on AWS EMR cluster,Most of you might have heard of Apache Spark and PySpark and might be wondering how to,1,Ranjith Kumar Gonugunta,,2020,7,1,4,4.0,https://medium.com/@learngvrk/submit-a-pyspark-job-on-aws-emr-cluster-acf372c06d87,https://medium.com/@learngvrk,0,0,1,0,0,0,0,0,0,0,0,Tag_data-engineering
118592,118592,ETL l g?,ETL ,1,To n L  H u,,2019,3,30,2,59.0,https://medium.com/@lehuutoan/etl-l%C3%A0-g%C3%AC-7a94d58f722f,https://medium.com/@lehuutoan,0,0,1,0,0,0,0,0,0,0,0,Tag_data-engineering
119119,119119,How to architect the perfect Data Warehouse,Key warehousing techniques made simple,1,Lewis Gavin,,2018,7,28,7,1600.0,https://medium.com/@lewisdgavin/how-to-architect-the-perfect-data-warehouse-b3af2e01342e,https://medium.com/@lewisdgavin,0,0,1,0,0,0,0,0,0,0,0,Tag_data-engineering
119125,119125,Why you should move to an Event-Driven Architecture,Learn how to decouple services and reduce,1,Lewis Gavin,,2020,8,21,8,79.0,https://medium.com/@lewisdgavin/why-you-should-move-to-an-event-driven-architecture-92335be8f65c,https://medium.com/@lewisdgavin,0,0,1,0,0,0,0,0,0,0,0,Tag_data-engineering
119290,119290,To-do: Serve the Data Elegantly,Imagine if you have to consume a large number of data from various,1,Liana DS,,2019,8,6,5,44.0,https://medium.com/@lianads/to-do-serve-the-data-elegantly-e57585675724,https://medium.com/@lianads,0,0,1,0,0,0,0,0,0,0,0,Tag_data-engineering
119294,119294,ETL of Tons of Small files,"In a data engineers life, there is a chance that we have to work with small files, tons of them. We dont like",1,Liangjun Jiang,,2019,5,24,3,0.0,https://medium.com/@liangjunjiang/etl-of-tons-of-small-files-ebe1414a00f8,https://medium.com/@liangjunjiang,0,0,1,0,0,0,0,0,0,0,0,Tag_data-engineering
119314,119314,Smooth T-SQL,Tips To Improve Your T-SQL Performance,0,Liao Jie-Sheng,,2019,4,28,1,0.0,https://medium.com/@liaojiesheng/smooth-t-sql-3d915d5e9101,https://medium.com/@liaojiesheng,0,0,1,0,0,0,0,0,0,0,0,Tag_data-engineering
119333,119333,Masking Personally Identifiable Information with Salt using Cloud Data Fusion,,1,Bruno Liberal de Araujo,,2020,7,10,7,3.0,https://medium.com/@liberalaraujo/masking-personally-identifiable-information-with-salt-using-cloud-data-fusion-737a671bf5e3,https://medium.com/@liberalaraujo,0,0,1,0,0,0,0,0,0,0,0,Tag_data-engineering
119650,119650,, AndroidiOS  DevOpsSRESecurityDBA ,1,Ding-Chi Lin,,2019,11,27,7,87.0,https://medium.com/@lindingchi/%E8%B3%87%E6%96%99%E5%B7%A5%E7%A8%8B%E5%B8%AB%E5%80%91%E5%88%B0%E5%BA%95%E5%9C%A8%E5%81%9A%E4%BB%80%E9%BA%BC-c61f6bc96b58,https://medium.com/@lindingchi,0,0,1,0,0,0,0,0,0,0,0,Tag_data-engineering
120898,120898,Tirando o TCC da gaveta: VINCULAO DE BASES ACADMICAS:,O CASO UFBADB E LDAP,1,Luan Menezes,,2018,12,26,6,2.0,https://medium.com/@luancmenezes/record-llinkage-583ec29b456b,https://medium.com/@luancmenezes,0,0,1,0,0,0,0,0,0,0,0,Tag_data-engineering
121245,121245,Baby steps,"Theres always a time in our lives, where we dont know where to go, or how to start again.",1,Luis Ferreira,,2020,2,19,9,4.0,https://medium.com/@luisferreirapy/baby-steps-c41313b16da,https://medium.com/@luisferreirapy,0,0,1,0,0,0,0,0,0,0,0,Tag_data-engineering
121246,121246,,Or How to build some test labs to do Data Engineering Stuff,1,Luis Ferreira,,2020,2,25,7,0.0,https://medium.com/@luisferreirapy/testing-the-waters-ff48ae85f068,https://medium.com/@luisferreirapy,0,0,1,0,0,0,0,0,0,0,0,Tag_data-engineering
121669,121669,"PySpark in Databricks, a Streaming Demonstration",,1,Larry Zhou,,2020,5,7,3,1.0,https://medium.com/@lzhou519/pyspark-in-databricks-a-streaming-demonstration-67d24f772c6c,https://medium.com/@lzhou519,0,0,1,0,0,0,0,0,0,0,0,Tag_data-engineering
121893,121893,A Day in the Life of a Silicon Valley Data Engineer,,1,Megan McClarty,,2019,3,9,4,73.0,https://medium.com/@m_mcclarty/a-day-in-the-life-of-a-silicon-valley-data-engineer-1a92d90f92e2,https://medium.com/@m_mcclarty,0,0,1,0,0,0,0,0,0,0,0,Tag_data-engineering
121895,121895,Data Engineering Interview Guide,"I have been working as a data engineer for the past three years, and one thing that I have noticed is that there is a distinct lack of",0,Megan McClarty,,2020,4,27,6,124.0,https://medium.com/@m_mcclarty/data-engineering-interview-guide-7a14d10887dd,https://medium.com/@m_mcclarty,0,0,1,0,0,0,0,0,0,0,0,Tag_data-engineering
121897,121897,Tech Book Talk: Designing Data-Intensive Applications,,1,Megan McClarty,,2019,7,31,7,48.0,https://medium.com/@m_mcclarty/tech-book-talk-designing-data-intensive-applications-eb4908f2f6d6,https://medium.com/@m_mcclarty,0,0,1,0,0,0,0,0,0,0,0,Tag_data-engineering
122248,122248,How to know its Big Data when you havent seen it?,,1,Ninad Madhab,,2020,5,31,3,70.0,https://medium.com/@madhab.ninad98/how-to-know-its-big-data-when-you-haven-t-seen-it-963a2c372ba9,https://medium.com/@madhab.ninad98,0,0,1,0,0,0,0,0,0,0,0,Tag_data-engineering
122653,122653,How to parse billion of User Agents [using Pyspark],,1,Mahadir Ahmad,,2019,11,3,7,3.0,https://medium.com/@mahadir.ahmad/how-to-parse-billion-of-user-agents-using-pyspark-f57e680727e7,https://medium.com/@mahadir.ahmad,0,0,1,0,0,0,0,0,0,0,0,Tag_data-engineering
122707,122707,Deployment Strategy for PySpark Data Processing Artifacts in GCP,,1,Mahesh Nagaraj,,2020,5,14,3,1.0,https://medium.com/@mahesh.nagaraj.75/deployment-strategy-for-pyspark-data-processing-artifacts-in-gcp-f6d0aad33a2a,https://medium.com/@mahesh.nagaraj.75,0,0,1,0,0,0,0,0,0,0,0,Tag_data-engineering
123017,123017,Azure Data Factory Pipeline,,1,Amit Naik,,2020,3,22,6,60.0,https://medium.com/@mailamit70/azure-data-factory-pipeline-2e2713f7f4a9,https://medium.com/@mailamit70,0,0,1,0,0,0,0,0,0,0,0,Tag_data-engineering
123259,123259,Azure Databricks and AWS S3 Storage,Databricks is an integrated analytics environment powered by Apache Spark which let you connect,1,Malavan Satkunarajah,,2020,2,25,4,1.0,https://medium.com/@malavansa/azure-databricks-and-aws-s3-storage-92cf03636c9,https://medium.com/@malavansa,0,0,1,0,0,0,0,0,0,0,0,Tag_data-engineering
123702,123702,Elasticsearch issue: Unassigned shards because of max_retry,,1,Eren Man ,,2019,3,30,5,13.0,https://medium.com/@manis.eren/elasticsearch-issue-unassigned-shards-because-of-max-retry-24421c1d7f9c,https://medium.com/@manis.eren,0,0,1,0,0,0,0,0,0,0,0,Tag_data-engineering
123703,123703,Loading Elasticsearch Index to Lucene API in JAVA,,1,Eren Man ,,2019,1,7,4,57.0,https://medium.com/@manis.eren/loading-elasticsearch-index-to-lucene-api-in-java-bf3206a152b9,https://medium.com/@manis.eren,0,0,1,0,0,0,0,0,0,0,0,Tag_data-engineering
123880,123880,Six Pillars of Advanced Project Analytics Strategy,,1,"Manjula Dissanayake, Ph.D.",,2019,6,10,9,33.0,https://medium.com/@manjula.dissanayake/six-pillars-of-advanced-project-analytics-strategy-30a0df6863f7,https://medium.com/@manjula.dissanayake,0,0,1,0,0,0,0,0,0,0,0,Tag_data-engineering
124011,124011,Data Engineering for Risk Analytics,What is risk? And why it important for companies to manage them?,0,Tarun Manrai,,2020,4,16,2,0.0,https://medium.com/@manrai.tarun/data-engineering-for-risk-analytics-3985e6727a6b,https://medium.com/@manrai.tarun,0,0,1,0,0,0,0,0,0,0,0,Tag_data-engineering
124020,124020,tegrationUnderstanding Enterprise Data Integration,What is Enterprise Data Integration?,1,Tarun Manrai,,2020,3,26,3,0.0,https://medium.com/@manrai.tarun/tegrationunderstanding-enterprise-data-integration-835b9c0572b6,https://medium.com/@manrai.tarun,0,0,1,0,0,0,0,0,0,0,0,Tag_data-engineering
124058,124058,Data catalogs as enablers for software certification based on data intelligence,,1,Manu Cohen Yashar,,2020,4,3,4,0.0,https://medium.com/@manu.cohenyashar/data-catalogs-as-enablers-for-software-certification-based-on-data-intelligence-1ecfcab5d393,https://medium.com/@manu.cohenyashar,0,0,1,0,0,0,0,0,0,0,0,Tag_data-engineering
124059,124059,Polysemy in graph databases,How to choose your graph database wisely,1,Manu Cohen Yashar,,2020,4,16,4,0.0,https://medium.com/@manu.cohenyashar/polysemy-in-graph-databases-af691327ef86,https://medium.com/@manu.cohenyashar,0,0,1,0,0,0,0,0,0,0,0,Tag_data-engineering
124496,124496,Data Modeling: The Star Schema,"Data modeling is a crucial step in modern data workflows, as its purpose is to organize raw data into",1,Marco Sanchez-Ayala,,2020,4,5,4,53.0,https://medium.com/@marcosanchezayala/data-modeling-the-star-schema-c37e7652e206,https://medium.com/@marcosanchezayala,0,0,1,0,0,0,0,0,0,0,0,Tag_data-engineering
124500,124500,Online Learning in the Age of Coronavirus: Data Engineering,,1,Marco Sanchez-Ayala,,2020,3,29,7,118.0,https://medium.com/@marcosanchezayala/online-learning-in-the-age-of-coronavirus-data-engineering-276b698b5f00,https://medium.com/@marcosanchezayala,0,0,1,0,0,0,0,0,0,0,0,Tag_data-engineering
124965,124965,Announcing a Scala DSL for AWS Data Pipeline,At Shazam we run most of our data processing jobs in the cloud via Amazons AWS Data Pipeline. One of the main limitations weve found with AWS Data Pipeline over the years is that it provides only two viable means of defining the steps & requirements,0,Mark Hatton,,2018,4,29,5,122.0,https://medium.com/@mark.hatton/announcing-a-scala-dsl-for-aws-data-pipeline-3797ba7fa79,https://medium.com/@mark.hatton,0,0,1,0,0,0,0,0,0,0,0,Tag_data-engineering
125042,125042,How to get near real time data analysis.,"The process of extracting, transforming and loading (ETL) data into a warehouse is time consuming and not flexible enough to keep up with",0,mark brown,,2018,2,4,3,29.0,https://medium.com/@markbrown_83838/how-to-get-near-real-time-data-analysis-95a0fb5be38b,https://medium.com/@markbrown_83838,0,0,1,0,0,0,0,0,0,0,0,Tag_data-engineering
